Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
RIP to UnitedHealthcare CEO and overall great guy Brian Thompson. I don’t usually get emotional over celebrity deaths but this one hurts. God bless you,8,8_leadership_brian_thompsons_ceo,"['leadership', 'brian', 'thompsons', 'ceo', 'unitedhealth', 'thompson', 'and', 'healthcare', 'unitedhealthcare', 'providers']","['As America shut down in March 2020, and federal officials struggled to get $$ to desperate health providers, Brian Thompson said UnitedHealth could do it asap — and they did.\n\nThe $135 billion fund helped keep countless providers afloat.\n\nThompson’s role has never been reported.', '💔 A tragic loss for UnitedHealth Group as CEO Brian Thompson is remembered. 📉 Despite challenges, the company remains strong! Discover the full story and future outlook here: [Link] #UnitedHealth #Leadership #Healthcare', 'I am deeply saddened by the tragic loss of Brian Thompson, CEO of UnitedHealthcare. Brian and his team have been great partners to T-Mobile. He was a leader dedicated to improving healthcare for millions and my thoughts are with his family, friends, and colleagues during this…']",leadership - brian - thompsons - ceo - unitedhealth - thompson - and - healthcare - unitedhealthcare - providers,False,12/4/2024 19:07,12/4/2024 19:07
Good,21,21_yes_lets_fucking_good,"['yes', 'lets', 'fucking', 'good', 'batman', 'fraser', 'gooooo', 'gooooooooooo', 'do', 'more']","['Lets do this more often', 'LETS FUCKING GOOOOO', 'LETS FUCKING GOOOOOOOOOOO']",yes - lets - fucking - good - batman - fraser - gooooo - gooooooooooo - do - more,False,12/4/2024 19:01,12/4/2024 19:01
irl john q moment s/o unitedhealthcare,11,11_unitedhealthcare_very_need_enrolled,"['unitedhealthcare', 'very', 'need', 'enrolled', 'covers', 'credit', 'completely', 'food', 'there', 'it']","[""It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare"", 'If you’re enrolled in UnitedHealthcare and you need specialized or expensive medical services there is a MUCH, MUCH HIGHER probability that you will get the healthcare you need in a timely manner than if you’re enrolled in the NHS or Canada’s healthcare system.', 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.']",unitedhealthcare - very - need - enrolled - covers - credit - completely - food - there - it,False,12/4/2024 18:20,12/4/2024 18:20
People who think the CEO of UnitedHealthcare is the problem aren’t serious people.,7,7_insurance_of_unitedhealthcare_the,"['insurance', 'of', 'unitedhealthcare', 'the', 'paid', 'ceo', 'to', 'they', 'for', 'these']","['. In the UK, NHS malpractice accounts for approximately 0.06% of the population, while in the U.S., private healthcare malpractice accounts for about 0.02% of the population. And you’re applauding the death of the #UnitedHealthcare CEO over these numbers?! 🤮', 'My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?', 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",insurance - of - unitedhealthcare - the - paid - ceo - to - they - for - these,False,12/4/2024 17:52,12/4/2024 17:52
More of this please,21,21_yes_lets_fucking_good,"['yes', 'lets', 'fucking', 'good', 'batman', 'fraser', 'gooooo', 'gooooooooooo', 'do', 'more']","['Lets do this more often', 'LETS FUCKING GOOOOO', 'LETS FUCKING GOOOOOOOOOOO']",yes - lets - fucking - good - batman - fraser - gooooo - gooooooooooo - do - more,False,12/4/2024 17:38,12/4/2024 17:38
Hooray!,12,12_luigi_you_love_youve,"['luigi', 'you', 'love', 'youve', 'see', 'we', 'happy', 'been', 'finish', '4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp']","[""We're happy not to see you sad. We want to see you well and protected Luigi"", ""I see you've been quadruple ratioed\n\nWould you say you learned anything? If so, what? \n\nDon't talk badly about our guy, Luigi"", '4XfSZHsdYoeiXb5qvzdGa3aq9gSGdCHBnAwewYHNa3Tp\n\nThank you Luigi \nWe appreciate all you’ve been doing for the community at large, even no win yet\n\nI’ll still keep supporting you ❤️ \nMuch love ❤️ legend Luigi']",luigi - you - love - youve - see - we - happy - been - finish - 4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp,False,12/4/2024 17:13,12/4/2024 17:13
Lets do this more often,21,21_yes_lets_fucking_good,"['yes', 'lets', 'fucking', 'good', 'batman', 'fraser', 'gooooo', 'gooooooooooo', 'do', 'more']","['Lets do this more often', 'LETS FUCKING GOOOOO', 'LETS FUCKING GOOOOOOOOOOO']",yes - lets - fucking - good - batman - fraser - gooooo - gooooooooooo - do - more,True,12/4/2024 17:11,12/4/2024 17:11
if UnitedHealthcare CEO Brian Thompson isn’t safe then none of us are,8,8_leadership_brian_thompsons_ceo,"['leadership', 'brian', 'thompsons', 'ceo', 'unitedhealth', 'thompson', 'and', 'healthcare', 'unitedhealthcare', 'providers']","['As America shut down in March 2020, and federal officials struggled to get $$ to desperate health providers, Brian Thompson said UnitedHealth could do it asap — and they did.\n\nThe $135 billion fund helped keep countless providers afloat.\n\nThompson’s role has never been reported.', '💔 A tragic loss for UnitedHealth Group as CEO Brian Thompson is remembered. 📉 Despite challenges, the company remains strong! Discover the full story and future outlook here: [Link] #UnitedHealth #Leadership #Healthcare', 'I am deeply saddened by the tragic loss of Brian Thompson, CEO of UnitedHealthcare. Brian and his team have been great partners to T-Mobile. He was a leader dedicated to improving healthcare for millions and my thoughts are with his family, friends, and colleagues during this…']",leadership - brian - thompsons - ceo - unitedhealth - thompson - and - healthcare - unitedhealthcare - providers,False,12/4/2024 16:27,12/4/2024 16:27
"This is pure evil. I’m sure we’ll learn more about the motivation, but it can’t be helped by politicians constantly dehumanizing business leaders and blaming companies for the outcomes of ill-conceived regulations.",1,1_the_of_ceo_is,"['the', 'of', 'ceo', 'is', 'her', 'as', 'murder', 'unitedhealthcare', 'thompson', 'for']","[""#GROK summary:\n\nPiers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni"", ""She's as EVIL as the man who assassinated Brian Thompson. Not bad, EVIL. I've worked for 50 years in healthcare and she's just wrong about it. It's not perfect but it beats any other system in the world. Try getting care in Canada or France. You'll wait months."", 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!']",the - of - ceo - is - her - as - murder - unitedhealthcare - thompson - for,False,12/4/2024 16:23,12/4/2024 16:23
LETS FUCKING GOOOOO,21,21_yes_lets_fucking_good,"['yes', 'lets', 'fucking', 'good', 'batman', 'fraser', 'gooooo', 'gooooooooooo', 'do', 'more']","['Lets do this more often', 'LETS FUCKING GOOOOO', 'LETS FUCKING GOOOOOOOOOOO']",yes - lets - fucking - good - batman - fraser - gooooo - gooooooooooo - do - more,True,12/4/2024 15:43,12/4/2024 15:43
"I’m my thoughts are with the entire family of . They’ve been in choice for health, dental, and vision for my entire adult life. They’ve been very good to me. Today’s deadly attack on Brian Thompson was likely targeted, media reports say. America’s healthcare is broken; people…",13,13_brian_thompson_healthcare_embodied,"['brian', 'thompson', 'healthcare', 'embodied', 'honor', 'health', 'entire', 'theyve', 'the', 'out']","['The alternative could be much worse. Imagine how much worse it would be if you didn’t have access to any health insurance, such as the one Brian Thompson supposedly handed out personally.', 'I’m my thoughts are with the entire family of . They’ve been in choice for health, dental, and vision for my entire adult life. They’ve been very good to me. Today’s deadly attack on Brian Thompson was likely targeted, media reports say. America’s healthcare is broken; people…', ""Brian Thompson was replaced the same day you absolute brain dead moron. If you don't like the fact that america is the only place where you are guaranteed Healthcare whether you can pay for it or not by all means leave this fucking country commie bastard""]",brian - thompson - healthcare - embodied - honor - health - entire - theyve - the - out,True,12/4/2024 15:40,12/4/2024 15:40
As someone covered under UnitedHealthCare i can completely understand the actions taken,11,11_unitedhealthcare_very_need_enrolled,"['unitedhealthcare', 'very', 'need', 'enrolled', 'covers', 'credit', 'completely', 'food', 'there', 'it']","[""It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare"", 'If you’re enrolled in UnitedHealthcare and you need specialized or expensive medical services there is a MUCH, MUCH HIGHER probability that you will get the healthcare you need in a timely manner than if you’re enrolled in the NHS or Canada’s healthcare system.', 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.']",unitedhealthcare - very - need - enrolled - covers - credit - completely - food - there - it,False,12/4/2024 15:15,12/4/2024 15:15
"Crazy what the Loonies have pushed America to

United health is 
- $500 B MC
- $370 B revenues 
- Part of Dow 30
- more importantly part of my core portfolio

& they shot their CEO Dead today morning",7,7_insurance_of_unitedhealthcare_the,"['insurance', 'of', 'unitedhealthcare', 'the', 'paid', 'ceo', 'to', 'they', 'for', 'these']","['. In the UK, NHS malpractice accounts for approximately 0.06% of the population, while in the U.S., private healthcare malpractice accounts for about 0.02% of the population. And you’re applauding the death of the #UnitedHealthcare CEO over these numbers?! 🤮', 'My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?', 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",insurance - of - unitedhealthcare - the - paid - ceo - to - they - for - these,False,12/4/2024 14:20,12/4/2024 14:20
"4XfSZHsdYoeiXb5qvzdGa3aq9gSGdCHBnAwewYHNa3Tp

Thank you Luigi 
We appreciate all you’ve been doing for the community at large, even no win yet

I’ll still keep supporting you ❤️ 
Much love ❤️ legend Luigi",12,12_luigi_you_love_youve,"['luigi', 'you', 'love', 'youve', 'see', 'we', 'happy', 'been', 'finish', '4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp']","[""We're happy not to see you sad. We want to see you well and protected Luigi"", ""I see you've been quadruple ratioed\n\nWould you say you learned anything? If so, what? \n\nDon't talk badly about our guy, Luigi"", '4XfSZHsdYoeiXb5qvzdGa3aq9gSGdCHBnAwewYHNa3Tp\n\nThank you Luigi \nWe appreciate all you’ve been doing for the community at large, even no win yet\n\nI’ll still keep supporting you ❤️ \nMuch love ❤️ legend Luigi']",luigi - you - love - youve - see - we - happy - been - finish - 4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp,True,12/4/2024 3:23,12/4/2024 3:23
WE LOVE THEM 💚💖 especially Luigi,12,12_luigi_you_love_youve,"['luigi', 'you', 'love', 'youve', 'see', 'we', 'happy', 'been', 'finish', '4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp']","[""We're happy not to see you sad. We want to see you well and protected Luigi"", ""I see you've been quadruple ratioed\n\nWould you say you learned anything? If so, what? \n\nDon't talk badly about our guy, Luigi"", '4XfSZHsdYoeiXb5qvzdGa3aq9gSGdCHBnAwewYHNa3Tp\n\nThank you Luigi \nWe appreciate all you’ve been doing for the community at large, even no win yet\n\nI’ll still keep supporting you ❤️ \nMuch love ❤️ legend Luigi']",luigi - you - love - youve - see - we - happy - been - finish - 4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp,False,12/3/2024 23:52,12/3/2024 23:52
"With Luigi, great 💚",12,12_luigi_you_love_youve,"['luigi', 'you', 'love', 'youve', 'see', 'we', 'happy', 'been', 'finish', '4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp']","[""We're happy not to see you sad. We want to see you well and protected Luigi"", ""I see you've been quadruple ratioed\n\nWould you say you learned anything? If so, what? \n\nDon't talk badly about our guy, Luigi"", '4XfSZHsdYoeiXb5qvzdGa3aq9gSGdCHBnAwewYHNa3Tp\n\nThank you Luigi \nWe appreciate all you’ve been doing for the community at large, even no win yet\n\nI’ll still keep supporting you ❤️ \nMuch love ❤️ legend Luigi']",luigi - you - love - youve - see - we - happy - been - finish - 4xfszhsdyoeixb5qvzdga3aq9gsgdchbnawewyhna3tp,False,12/3/2024 5:56,12/3/2024 5:56
"Looking for a Medicare plan that meets your needs and budget? I can help. I'm a licensed sales agent for UnitedHealthcare Medicare Advantage plans based in FL. Call me at 727-688-9125 , TTY 711.

We only have a fews days left of Open Enrollment. Contact me soon!",0,0_unitedhealthcare_for_defend_your,"['unitedhealthcare', 'for', 'defend', 'your', 'up', 'now', 'yours', 'plans', 'wear', 'deny']","['💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉', 'Gear up like an assassin, but this time with healthcare on your side. 🗡️💊 Show off your stealthy style with the Assassin’s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. 🖤 Grab yours now! 👉', ""Looking for a Medicare plan that meets your needs and budget? I can help. I'm a licensed sales agent for UnitedHealthcare Medicare Advantage plans based in FL. Call me at 727-688-9125 , TTY 711.\n\nWe only have a fews days left of Open Enrollment. Contact me soon!""]",unitedhealthcare - for - defend - your - up - now - yours - plans - wear - deny,True,12/2/2024 22:20,12/2/2024 22:20
"Instead of fetishizing an alleged murderer why don't we hear more about 
Brian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. 

Something is sick with our social media #algorithms and mindset.",18,18_for_mindset_there_wealth,"['for', 'mindset', 'there', 'wealth', 'and', 'thompson', 'is', 'their', 'to', 'that']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']",for - mindset - there - wealth - and - thompson - is - their - to - that,True,12/10/2024 17:58,12/10/2024 17:58
"Taylor Lorenz is deranged. She's so quick to acknowledge joyful bliss is the slaying of a man with the hyperbolic justification ""...the tens of thousands of Americans that he murdered!”. 

Brian Thompson didn't murder anyone. 

Taylor Lorenz should be shunned.",18,18_for_mindset_there_wealth,"['for', 'mindset', 'there', 'wealth', 'and', 'thompson', 'is', 'their', 'to', 'that']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']",for - mindset - there - wealth - and - thompson - is - their - to - that,False,12/10/2024 17:24,12/10/2024 17:24
"the Left should perhaps dial down the Luigi Mangione worship (HEAR ME OUT!) and just let the Right continue to stake out ""The Most Unpopular Take in America"" ie health insurance is great, no notes
Tim Pool, Matt Walsh, Libs of TikTok can't stop knob polishing the system - let em!",22,22_let_stop_should_ive,"['let', 'stop', 'should', 'ive', 'luigi', 'america', 'insurance', 'in', 'out', 'amerikkkans']","['This is why I’ve officially taken the side of Brian Thompson. Ever since seeing people do fundraisers for Luigi I’ve concluded that AmeriKKKans deserve to be screwed over by health insurance companies.', 'Then STFU and stay there. Your entire feed is about Luigi and American politics, how pathetic. Insurance gave my sister a $200k heart surgery for a $200 copay. Grow the fuck up and stop thinking you can just kill people to solve problems in a country you don’t even live in.', 'the Left should perhaps dial down the Luigi Mangione worship (HEAR ME OUT!) and just let the Right continue to stake out ""The Most Unpopular Take in America"" ie health insurance is great, no notes\nTim Pool, Matt Walsh, Libs of TikTok can\'t stop knob polishing the system - let em!']",let - stop - should - ive - luigi - america - insurance - in - out - amerikkkans,True,12/10/2024 16:03,12/10/2024 16:03
"First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…",10,10_was_he_of_brian,"['was', 'he', 'of', 'brian', 'thompson', 'from', 'ceo', 'father', 'and', 'first']","['Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.\n\nBrian Thompson, as CEO, wasn’t the…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",was - he - of - brian - thompson - from - ceo - father - and - first,True,12/10/2024 14:34,12/10/2024 14:34
For all of you clutching your pearls about the CEO shooter understand he's done more to fight corruption in the insurance world than the last 59 years of congress hearings and panels and investigations #LuigManigone #UnitedHealthcare,7,7_insurance_of_unitedhealthcare_the,"['insurance', 'of', 'unitedhealthcare', 'the', 'paid', 'ceo', 'to', 'they', 'for', 'these']","['. In the UK, NHS malpractice accounts for approximately 0.06% of the population, while in the U.S., private healthcare malpractice accounts for about 0.02% of the population. And you’re applauding the death of the #UnitedHealthcare CEO over these numbers?! 🤮', 'My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?', 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",insurance - of - unitedhealthcare - the - paid - ceo - to - they - for - these,False,12/10/2024 14:28,12/10/2024 14:28
"Thinking about health insurance? UnitedHealthcare (#UnitedHealthcareInc, #UnitedHealthGroupIncorporated) offers a wide range of plans. Compare options & find the best fit for your needs! Learn more: [link to website] #UnitedHealthcareInc,Unite",0,0_unitedhealthcare_for_defend_your,"['unitedhealthcare', 'for', 'defend', 'your', 'up', 'now', 'yours', 'plans', 'wear', 'deny']","['💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉', 'Gear up like an assassin, but this time with healthcare on your side. 🗡️💊 Show off your stealthy style with the Assassin’s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. 🖤 Grab yours now! 👉', ""Looking for a Medicare plan that meets your needs and budget? I can help. I'm a licensed sales agent for UnitedHealthcare Medicare Advantage plans based in FL. Call me at 727-688-9125 , TTY 711.\n\nWe only have a fews days left of Open Enrollment. Contact me soon!""]",unitedhealthcare - for - defend - your - up - now - yours - plans - wear - deny,False,12/10/2024 13:40,12/10/2024 13:40
Brian Thompson is a hero.,4,4_brian_thompson_hero_was,"['brian', 'thompson', 'hero', 'was', 'real', 'thank', 'for', 'is', 'you', 'bih']","['Fuck off. Brian Thompson was a hero and worth more to society than all of you and your commie friends combined. May he rest in power', 'Brian Thompson is a hero.', 'Brian Thompson was a hero']",brian - thompson - hero - was - real - thank - for - is - you - bih,True,12/10/2024 13:23,12/10/2024 13:23
I stand with Brian Thompson,4,4_brian_thompson_hero_was,"['brian', 'thompson', 'hero', 'was', 'real', 'thank', 'for', 'is', 'you', 'bih']","['Fuck off. Brian Thompson was a hero and worth more to society than all of you and your commie friends combined. May he rest in power', 'Brian Thompson is a hero.', 'Brian Thompson was a hero']",brian - thompson - hero - was - real - thank - for - is - you - bih,False,12/10/2024 7:14,12/10/2024 7:14
Brian Thompson is a hero. Luigi Mangione deserves to become fertilizer.,15,15_mangione_nothing_luigi_is,"['mangione', 'nothing', 'luigi', 'is', 'that', 'who', 'his', 'killed', 'he', 'giant']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then I’m happy to say it.', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.', ""Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.""]",mangione - nothing - luigi - is - that - who - his - killed - he - giant,False,12/10/2024 7:00,12/10/2024 7:00
I stand with Persecuted American Hero Brian Thompson. Injustice Anywhere is Injustice Everywhere,19,19_envy_hate_an_person,"['envy', 'hate', 'an', 'person', 'you', 'brian', 'injustice', 'thompson', 'at', 'from']","['You’re an unaccomplished nobody filled with hate and envy. Brian Thompson was a far better person than you ever were.', 'Brian Thompson grew up in tiny Jewell, Iowa, worked in soybean fields, played basketball, and became valedictorian of his 50-person class. He rose to lead 140,000 employees and $280B in revenue at a top global company. A life of hard work, the American Dream. God bless him.', 'There’s an underlying envy of Brian Thompson. The hate comes from the fact that he achieved something many working-class people aspire to. His success makes critics feel inadequate, and that angers them. At the end of the day, it’s envy—and envy is corrosive to the mind.']",envy - hate - an - person - you - brian - injustice - thompson - at - from,False,12/10/2024 4:18,12/10/2024 4:18
"Must be rough, but I feel even worse for Brian Thompson’s family: A husband & father murdered but supposedly deserved it because he was CEO of mean company; how dare he fulfill his fiduciary duty toward shareholders!",10,10_was_he_of_brian,"['was', 'he', 'of', 'brian', 'thompson', 'from', 'ceo', 'father', 'and', 'first']","['Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.\n\nBrian Thompson, as CEO, wasn’t the…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",was - he - of - brian - thompson - from - ceo - father - and - first,False,12/10/2024 4:12,12/10/2024 4:12
Is Audie Cornish of CNN seriously suggesting that Brian Thompson - who was gunned down in cold blood by an assassin - is somehow not a “victim?”,5,5_brian_thompson_anyone_of,"['brian', 'thompson', 'anyone', 'of', 'was', 'the', 'shot', 'is', 'to', 'that']","[""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…"", 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…']",brian - thompson - anyone - of - was - the - shot - is - to - that,False,12/10/2024 4:06,12/10/2024 4:06
The people cheering the murder of UnitedHealthcare CEO want us to become the Soviet Union.,3,3_unitedhealthcare_celebrate_people_murder,"['unitedhealthcare', 'celebrate', 'people', 'murder', 'ceo', 'the', 'of', 'just', 'are', 'dont']","['If the #UnitedHealthcare #assasination is teaching us: there’s lots of uselessly violent and uneducated people that don’t know how insurance or CEOs work. A life was taken and that’s never a reason to celebrate unless you’re a brain dead terrorist.', ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'im sorry but all these are so stupid, like what are you trying to prove? if anything, this just proves that NO ONE is safe from an unfair and disgusting system such as the health industry, you’re just making me angrier and more supportive of him 🤷🏻\u200d♀️']",unitedhealthcare - celebrate - people - murder - ceo - the - of - just - are - dont,False,12/10/2024 3:49,12/10/2024 3:49
I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.,17,17_mangione_saint_luigi_care,"['mangione', 'saint', 'luigi', 'care', 'patron', 'tard', 'my', 'helping', 'health', 'our']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care ✝️ 🏥', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]",mangione - saint - luigi - care - patron - tard - my - helping - health - our,True,12/10/2024 3:12,12/10/2024 3:12
Brian Thompson was the embodiment of the American Dream. Anyone celebrating his death and sympathizing with his killer is a heartless bastard.,5,5_brian_thompson_anyone_of,"['brian', 'thompson', 'anyone', 'of', 'was', 'the', 'shot', 'is', 'to', 'that']","[""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…"", 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…']",brian - thompson - anyone - of - was - the - shot - is - to - that,False,12/10/2024 2:32,12/10/2024 2:32
my ⭐⭐⭐⭐⭐ star review to luigi x unitedhealthcare,22,22_let_stop_should_ive,"['let', 'stop', 'should', 'ive', 'luigi', 'america', 'insurance', 'in', 'out', 'amerikkkans']","['This is why I’ve officially taken the side of Brian Thompson. Ever since seeing people do fundraisers for Luigi I’ve concluded that AmeriKKKans deserve to be screwed over by health insurance companies.', 'Then STFU and stay there. Your entire feed is about Luigi and American politics, how pathetic. Insurance gave my sister a $200k heart surgery for a $200 copay. Grow the fuck up and stop thinking you can just kill people to solve problems in a country you don’t even live in.', 'the Left should perhaps dial down the Luigi Mangione worship (HEAR ME OUT!) and just let the Right continue to stake out ""The Most Unpopular Take in America"" ie health insurance is great, no notes\nTim Pool, Matt Walsh, Libs of TikTok can\'t stop knob polishing the system - let em!']",let - stop - should - ive - luigi - america - insurance - in - out - amerikkkans,False,12/10/2024 2:23,12/10/2024 2:23
